feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
midas_g_9628	reactor	SBR3	0.567210701723595	1.81356407830534	40	35	0.759423557560455	0.873038105541941
midas_g_52	reactor	SBR3	0.204235503190187	0.669812436350428	40	40	0.765258096833877	0.878017148430225
midas_g_12057	reactor	SBR3	0.325859107921936	1.08497589444997	40	40	0.768668599777298	0.880200906411651
Lewinella	reactor	SBR2	0.160339839123735	0.566891162624034	40	40	0.781752509127577	0.893431439002945
Hydrogenophaga	temp	temp	-0.0785351157397568	0.283580345455064	40	40	0.786179721534549	0.893693509272369
midas_g_1363	reactor	SBR3	0.0657621743145029	0.236074559445823	40	40	0.784960220945784	0.893693509272369
midas_g_843	reactor	SBR2	-0.0749878209750691	0.271283986940357	40	40	0.786572711928078	0.893693509272369
SWB02	flow_2weekave	flow_2weekave	-0.0677939570041539	0.248375349107219	40	40	0.789179765042783	0.894914529679584
Turneriella	reactor	SBR3	-0.0918146797984299	0.340912637780167	40	40	0.791910524201914	0.895550127884389
midas_g_1336	flow_2weekave	flow_2weekave	0.0637959348793253	0.237929721643663	40	40	0.792807219377105	0.895550127884389
Hyphomicrobium	reactor	SBR2	0.0704849934867654	0.268023805434157	40	40	0.796687563329173	0.897140952520981
P3OB.42	temp	temp	0.0363198069254858	0.138527739522419	40	40	0.797287935545187	0.897140952520981
Zoogloea	reactor	SBR3	-0.11820339922951	0.471159924862045	40	40	0.805830490372215	0.905009627648796
Phaselicystis	flow_2weekave	flow_2weekave	-0.0382843773632812	0.158568354440833	40	40	0.812982344914626	0.911289231151904
midas_g_3487	reactor	SBR3	-0.147546098566854	0.619216474075252	40	40	0.815379631475692	0.912225488087748
JGI_0001001.H03	reactor	SBR2	0.264883281252528	1.12325546858332	40	40	0.817248737884163	0.912568380352488
Acidovorax	temp	temp	0.148885609586381	0.688841743516422	40	35	0.83223389093485	0.914831414904884
Acinetobacter	reactor	SBR3	-0.080802369076032	0.386023394333753	40	40	0.837443005966461	0.914831414904884
Dechloromonas	reactor	SBR2	-0.157309161358684	0.689177284243335	40	40	0.822997996349342	0.914831414904884
Kouleothrix	reactor	SBR2	-0.0718807947158941	0.351667418549502	40	40	0.841206283910827	0.914831414904884
Phaeodactylibacter	reactor	SBR3	-0.082985389149822	0.363385589331346	40	40	0.822913624821568	0.914831414904884
Sulfuritalea	flow_2weekave	flow_2weekave	-0.0404966722272045	0.188788521631564	40	40	0.833479008656411	0.914831414904884
Turneriella	reactor	SBR2	-0.0744438572330971	0.332687570743597	40	40	0.826418217582365	0.914831414904884
midas_g_11003	reactor	SBR2	0.347225044091108	1.53072951626753	40	40	0.824079037124089	0.914831414904884
midas_g_1363	reactor	SBR2	0.0473677092273269	0.230378880078481	40	40	0.840281951456704	0.914831414904884
midas_g_169	flow_2weekave	flow_2weekave	-0.159224855487426	0.727044843894836	40	38	0.830048750584661	0.914831414904884
midas_g_399	reactor	SBR2	0.279280462929061	1.25663237324893	40	40	0.827576478611266	0.914831414904884
midas_g_4871	flow_2weekave	flow_2weekave	-0.0626675595050447	0.302785716564598	40	40	0.83923991816588	0.914831414904884
midas_g_550	reactor	SBR3	0.0654599684392006	0.312950798640965	40	40	0.837557463677647	0.914831414904884
midas_g_75	reactor	SBR2	-0.0986992011686524	0.462559831482207	40	40	0.834343534831057	0.914831414904884
Ca_Opimibacter	reactor	SBR3	0.118207375083685	0.586994273859868	40	40	0.843520249230714	0.915146484924256
midas_g_27211	reactor	SBR2	0.0526427675296727	0.263308048813196	40	40	0.844630060572216	0.915146484924256
Haliscomenobacter	reactor	SBR2	-0.042079241965	0.226882360101713	40	40	0.855725033018477	0.925450776449612
Thauera	reactor	SBR3	-0.242029877726876	1.34105985003429	40	40	0.859561530397166	0.927881578099713
midas_g_3144	reactor	SBR3	0.0995294248946851	0.58622277601357	40	40	0.86779605942902	0.935042248536066
Thermomonas	temp	temp	0.0436881062726307	0.269966328555716	40	40	0.873929429376	0.939916734356508
SM1A02	reactor	SBR3	0.0739181311795573	0.472921488708307	40	40	0.878196874891891	0.942770174516295
Ahniella	reactor	SBR3	0.0450822643376007	0.323751264840636	40	40	0.891386963976335	0.947319455493954
JGI_0001001.H03	reactor	SBR3	0.161755222173943	1.15102582233487	40	40	0.890394309694317	0.947319455493954
Nitrotoga	reactor	SBR3	-0.203194174123099	1.46314394036144	40	40	0.891677169964361	0.947319455493954
OLB12	reactor	SBR2	0.039528042715281	0.290329760873111	40	40	0.893789417769125	0.947319455493954
Rhizobacter	temp	temp	0.0353029124181595	0.241887869434536	40	40	0.88620168621639	0.947319455493954
Trichococcus	reactor	SBR2	0.0804112744067811	0.568648338431284	40	40	0.889715661997822	0.947319455493954
midas_g_424	temp	temp	0.0370917730270494	0.272341714042859	40	40	0.893753050398832	0.947319455493954
OLB12	reactor	SBR3	0.039737807768322	0.297507611673354	40	40	0.895788916857006	0.947718709138571
Ahniella	temp	temp	0.0204440616702425	0.160684773926874	40	40	0.900704634265685	0.947768480020109
midas_g_1159	reactor	SBR3	-0.0902536190677479	0.699115112495447	40	40	0.899256904962134	0.947768480020109
midas_g_30513	reactor	SBR3	0.0785443386848343	0.59834637066996	40	40	0.897572248805772	0.947768480020109
Romboutsia	reactor	SBR2	0.0325232544793743	0.261491693767247	40	40	0.902920294677009	0.948391100883764
midas_g_5170	reactor	SBR2	-0.078108277134719	0.648219580960095	40	40	0.905932175779344	0.949846302791987
Acinetobacter	reactor	SBR2	-0.0417978589054953	0.376709957563695	40	40	0.913346754858357	0.951791139429159
Ca_Epiflobacter	reactor	SBR3	-0.0366784159683552	0.369835604902685	40	40	0.922512384329971	0.951791139429159
Nitrotoga	reactor	SBR2	0.132787023431954	1.4278432337875	40	40	0.927322845274638	0.951791139429159
Pajaroellobacter	reactor	SBR3	-0.0333799826527213	0.301288426694957	40	40	0.913474446701066	0.951791139429159
Pedobacter	temp	temp	-0.0265989526601945	0.284392414286075	40	40	0.926909382163755	0.951791139429159
Pirellula	reactor	SBR2	0.0315304980095848	0.324294453468019	40	40	0.924028359013045	0.951791139429159
midas_g_11003	reactor	SBR3	-0.146789117905257	1.56857389036908	40	40	0.926868711827917	0.951791139429159
midas_g_1226	reactor	SBR2	0.0382310508529821	0.397567399000521	40	40	0.92485818110921	0.951791139429159
midas_g_5170	flow_2weekave	flow_2weekave	0.0371301984692971	0.390510601947431	40	40	0.925700350450985	0.951791139429159
midas_g_543	reactor	SBR2	-0.0429303766096957	0.447531685730255	40	40	0.925041539141302	0.951791139429159
midas_g_59	reactor	SBR3	0.0175700682663126	0.151853998330163	40	40	0.909655562647856	0.951791139429159
NA.	temp	temp	0.0115526246672524	0.124261065791004	40	40	0.927344449204095	0.951791139429159
midas_g_108	reactor	SBR3	0.0863148306580728	1.00551985017603	40	40	0.93290082064924	0.95581417413887
Phaeodactylibacter	reactor	SBR2	0.0274970332757559	0.354618326105683	40	40	0.939374869760424	0.960259257032555
SWB02	temp	temp	-0.0159490619657951	0.209685106600214	40	40	0.940527902435995	0.960259257032555
midas_g_142	reactor	SBR2	0.023891345850922	0.366872600511545	40	40	0.949067930883158	0.963922907192634
midas_g_3374	reactor	SBR2	0.0493992757535777	0.736253600175065	40	40	0.947526648102895	0.963922907192634
midas_g_729	reactor	SBR3	-0.0287889559882866	0.418372037262038	40	40	0.946186560001656	0.963922907192634
Thauera	reactor	SBR2	-0.0776643983186433	1.30870461897448	40	40	0.953580298944904	0.966824469763583
Sulfuritalea	temp	temp	-0.00909112801314859	0.159380314614566	40	40	0.955380368942428	0.966970772031851
Leptospira	reactor	SBR3	-0.0370873125444791	0.712688282336924	40	40	0.959289059752355	0.96924707767366
midas_g_56	flow_2weekave	flow_2weekave	0.020031760178683	0.417064790793987	40	40	0.96242212452544	0.970733196412533
Novosphingobium	reactor	SBR2	0.0101347999049948	0.26745398042486	40	40	0.97034823013	0.977025108254852
SH.PL14	flow_2weekave	flow_2weekave	-0.0104485542779331	0.292072152106058	40	40	0.972006143657652	0.977025108254852
Ca_Competibacter	reactor	SBR3	0.0174288261329217	0.573573261183694	40	40	0.976220446485398	0.979575155923492
Aquabacterium	reactor	SBR2	-0.0123311526244848	1.13366681815171	40	40	0.991486552956484	0.991486552956484
Nitrosomonas	flow_2weekave	flow_2weekave	0.0016664191004983	0.149354209491387	40	40	0.991267200543051	0.991486552956484
