feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Ca_Competibacter	perf	high C	-0.462868773568723	0.699552749710154	40	40	0.521805757185878	0.870853749587546
Stenotrophobacter	reactor	SBR2	-0.686333745319413	1.0367337105014	40	40	0.521588797007471	0.870853749587546
Stenotrophobacter	perf	reduced C	-0.959006275459232	1.44509513408103	40	40	0.520594142280423	0.870853749587546
Thauera	reactor	SBR2	0.950430471379294	1.42431208780838	40	40	0.518339881419357	0.870853749587546
midas_g_142	flow_2weekave	flow_2weekave	0.202424962465816	0.306294629217746	40	40	0.522287690621119	0.870853749587546
midas_g_30513	perf	reduced C	-0.6611989932232	0.986390722288287	40	40	0.516478807051087	0.870853749587546
midas_g_4089	flow_2weekave	flow_2weekave	0.247211047385981	0.367528858814534	40	40	0.51506374109944	0.870853749587546
midas_g_558	perf	reduced C	0.750298371169404	1.13688089826243	40	40	0.522856568348479	0.870853749587546
NA.	reactor	SBR3	0.225735876382194	0.33855918815604	40	40	0.518669646292376	0.870853749587546
Pir4_lineage	perf	reduced C	-0.308808071333906	0.470205425549828	40	40	0.524842602929811	0.870905926378313
Prosthecobacter	reactor	SBR3	0.470031204253861	0.717204897918857	40	40	0.525701343115437	0.870905926378313
midas_g_23116	perf	high C	-0.28353044062188	0.43286662363168	40	40	0.525923784308365	0.870905926378313
SWB02	perf	high C	-0.419351821478138	0.645478534499689	40	40	0.529234743629582	0.871093885639431
midas_g_225	reactor	SBR3	0.175495326160285	0.269038144417903	40	40	0.527599294368853	0.871093885639431
midas_g_225	temp	temp	-0.0799572797765577	0.123310434399439	40	40	0.530014887038603	0.871093885639431
midas_g_679	reactor	SBR3	0.140725325386115	0.21668396774988	40	40	0.529375518970284	0.871093885639431
Nitrosomonas	reactor	SBR2	-0.181605684340791	0.280923646064434	40	40	0.53123850183448	0.871469901885777
midas_g_1226	perf	high C	0.400201252544607	0.62110747647591	40	40	0.532564203031645	0.87201166702004
Ahniella	reactor	SBR2	0.236960789402987	0.370330260434957	40	40	0.535360975730208	0.873409482051068
Pir4_lineage	reactor	SBR3	0.250699655873996	0.391851680623466	40	40	0.535411977010758	0.873409482051068
midas_g_56	perf	high C	-0.687972237288866	1.08314985872157	40	40	0.538312604869048	0.876508999749602
Ca_Vicinibacter	perf	reduced C	-0.663398716897287	1.05015936224655	40	40	0.540480795974026	0.878406636870587
Sphingobium	flow_2weekave	flow_2weekave	-0.0821581600874619	0.130626068271476	40	40	0.542217936520188	0.879597985910528
midas_g_351	perf	high C	0.620391504506422	0.990158978816637	40	40	0.543733110394075	0.880425517015175
Ca_Obscuribacter	reactor	SBR3	0.396978456195199	0.645873387935523	40	40	0.551295462942173	0.881310469734626
Comamonas	perf	reduced C	-0.963431693456953	1.57090579642943	40	40	0.552150137172971	0.881310469734626
Flavobacterium	reactor	SBR3	-0.424223191851595	0.687373391038058	40	40	0.549687014527256	0.881310469734626
Haliangium	reactor	SBR3	-0.435124619215035	0.708626029996297	40	40	0.551676647364149	0.881310469734626
Reyranella	temp	temp	-0.179370989208317	0.290211874597386	40	40	0.549112646357804	0.881310469734626
midas_g_2243	reactor	SBR2	0.458604559789809	0.742996557340598	40	40	0.549641942816308	0.881310469734626
midas_g_558	temp	temp	0.266803847508063	0.434245189491359	40	40	0.551441906163332	0.881310469734626
NA.	reactor	SBR2	0.17866699914408	0.291454864641161	40	40	0.552328136854235	0.881310469734626
Dechloromonas	temp	temp	-0.206593119186905	0.33876060608201	40	40	0.554350022790639	0.882740076089711
midas_g_27211	flow_2weekave	flow_2weekave	-0.138165156104371	0.227074134003014	40	40	0.555239477083825	0.882740076089711
midas_g_273	reactor	SBR2	-0.104312395069523	0.17249407040554	40	40	0.557626327941937	0.8849287378209
midas_g_108	reactor	SBR2	0.729358310688336	1.21123646692375	40	40	0.559275188563301	0.885940443366098
Hyphomicrobium	reactor	SBR2	0.183331257627246	0.306660127090331	40	40	0.56205787303115	0.886833371791465
midas_g_8849	reactor	SBR3	0.659344008204179	1.10523993158865	40	40	0.562875975703258	0.886833371791465
midas_g_9818	reactor	SBR3	0.500541330908317	0.835993137282705	40	40	0.56147441815654	0.886833371791465
SM1A02	reactor	SBR2	0.334090154681314	0.567598783002184	40	40	0.568017226841484	0.893326913309049
Acinetobacter	reactor	SBR2	-0.252779562005727	0.436307454472781	40	40	0.574018842132144	0.900310141710237
Ca_Obscuribacter	temp	temp	-0.171282774995117	0.296028387371182	40	40	0.574512978557103	0.900310141710237
SH3.11	perf	reduced C	0.478167688200722	0.835991466314036	40	40	0.578838871392764	0.903855349982283
midas_g_729	temp	temp	-0.145295578124694	0.253395947196592	40	40	0.577912457933294	0.903855349982283
Acidibacter	reactor	SBR3	-0.18379752050942	0.355602959468222	40	40	0.615485556858323	0.903950506004543
Acinetobacter	perf	high C	0.309347465330622	0.563534368272478	40	40	0.594012889500288	0.903950506004543
Aeromonas	perf	reduced C	0.268867175107237	0.472603129599331	40	40	0.580849061388308	0.903950506004543
Ahniella	perf	high C	0.245831692063107	0.478318275855668	40	40	0.617453592772504	0.903950506004543
Ahniella	perf	reduced C	-0.265787510395609	0.516200497713817	40	40	0.616816535468878	0.903950506004543
Arenimonas	reactor	SBR2	0.63170882639476	1.19109578916048	40	40	0.606403340186024	0.903950506004543
Arenimonas	temp	temp	-0.341293525939201	0.634155778546518	40	40	0.601168789191763	0.903950506004543
Bdellovibrio	perf	high C	-0.197324915793434	0.356471983513963	40	40	0.590960887590255	0.903950506004543
Ca_Obscuribacter	perf	high C	0.395292108045978	0.718144549775688	40	40	0.593022674315478	0.903950506004543
Ca_Opimibacter	flow_2weekave	flow_2weekave	-0.253168177885257	0.455413861504776	40	40	0.589402063381035	0.903950506004543
Ca_Vicinibacter	perf	high C	-0.51456007570256	0.973091691596813	40	40	0.607456554169209	0.903950506004543
Dokdonella	flow_2weekave	flow_2weekave	0.281725298991756	0.557464224712535	40	40	0.623271810076191	0.903950506004543
Ellin6067	reactor	SBR2	-0.539830460452304	1.00506100315631	40	40	0.601885412082681	0.903950506004543
Ellin6067	flow_2weekave	flow_2weekave	-0.389248146743301	0.710723095245404	40	40	0.594850562784557	0.903950506004543
Flavobacterium	temp	temp	-0.168336665122138	0.315049420322564	40	40	0.603752537830037	0.903950506004543
Hyphomicrobium	temp	temp	0.0928411313412224	0.16327006896835	40	40	0.581027052379006	0.903950506004543
JGI_0001001.H03	perf	high C	-0.903680970359626	1.76833281818828	40	40	0.619426714695426	0.903950506004543
Kouleothrix	reactor	SBR3	-0.254463514414061	0.501833067643472	40	40	0.622117806630025	0.903950506004543
Nitrosomonas	reactor	SBR3	0.183866568160943	0.326325936135972	40	40	0.584435072531001	0.903950506004543
P3OB.42	perf	high C	-0.224297658450931	0.428083198431126	40	40	0.610702041590254	0.903950506004543
Phaeodactylibacter	reactor	SBR3	-0.267638571284698	0.49631528050047	40	40	0.600457942476809	0.903950506004543
Prosthecobacter	reactor	SBR2	0.349085069921814	0.617418944029886	40	40	0.583153801713449	0.903950506004543
Prosthecobacter	temp	temp	-0.181773691637112	0.328722336779151	40	40	0.591344103983935	0.903950506004543
Rhodobacter	reactor	SBR3	-0.180000648778218	0.336616134298319	40	40	0.603473420364061	0.903950506004543
Rubrivivax	perf	high C	-0.27003320631435	0.499935142131497	40	40	0.599867604630253	0.903950506004543
Runella	perf	high C	0.315062185629119	0.562030148168408	40	40	0.586321116975457	0.903950506004543
SH3.11	temp	temp	-0.17300392489203	0.319316889972847	40	40	0.598763312364931	0.903950506004543
Stenotrophobacter	reactor	SBR3	-0.672248793121301	1.20428843688542	40	40	0.587880920415583	0.903950506004543
Terrimonas	reactor	SBR3	-0.198312757901945	0.391667569934119	40	40	0.622619539285012	0.903950506004543
Terrimonas	perf	high C	0.222164387189193	0.435493915566243	40	40	0.620031288315019	0.903950506004543
Trichococcus	temp	temp	-0.179671252210894	0.345054531195202	40	40	0.612893235410958	0.903950506004543
midas_g_10530	perf	reduced C	0.293534899397289	0.577974600563351	40	40	0.62157463792537	0.903950506004543
midas_g_1096	perf	high C	0.51994752108	0.96478309673988	40	40	0.600674230784415	0.903950506004543
midas_g_11567	reactor	SBR2	0.340131915392343	0.639331757337073	40	40	0.605296320487763	0.903950506004543
midas_g_273	flow_2weekave	flow_2weekave	-0.0632086316413609	0.12197818763747	40	40	0.614584530736796	0.903950506004543
midas_g_2835	flow_2weekave	flow_2weekave	-0.172923616518156	0.337485906165682	40	40	0.618510938701473	0.903950506004543
midas_g_3144	reactor	SBR2	0.344767029039149	0.617735492978526	40	40	0.587945643074899	0.903950506004543
midas_g_399	reactor	SBR2	0.799331325923211	1.50989255216372	40	40	0.607049189188954	0.903950506004543
midas_g_424	flow_2weekave	flow_2weekave	-0.222836028541141	0.403846007391565	40	40	0.592128881644177	0.903950506004543
midas_g_433	perf	high C	-0.199011285218029	0.385171646450432	40	40	0.61560682432571	0.903950506004543
midas_g_52	perf	reduced C	-0.560505898447019	1.10885241989575	40	40	0.623194622395686	0.903950506004543
midas_g_945	perf	reduced C	-1.08699903548249	2.06785794806207	40	40	0.609554776608789	0.903950506004543
midas_g_9818	perf	high C	0.503124639572041	0.929538089668725	40	40	0.599116848711043	0.903950506004543
SWB02	perf	reduced C	-0.350288631060297	0.696599644193537	40	40	0.624981742284089	0.904067404911903
NA.	perf	reduced C	-0.204028737691779	0.40625669102	40	40	0.625416492439056	0.904067404911903
Ca_Phosphoribacter	perf	reduced C	-0.458705352632115	0.931986490858822	40	40	0.632267162219569	0.907164860661599
JGI_0001001.H03	perf	reduced C	-0.943222178599683	1.90838261247602	40	40	0.630849904890505	0.907164860661599
Pedobacter	perf	high C	0.430262625281541	0.87897499147313	40	40	0.63409946647046	0.907164860661599
midas_g_1166	perf	high C	0.174909461668715	0.360032768431525	40	40	0.636630655376093	0.907164860661599
midas_g_1195	perf	reduced C	-0.529801603883435	1.08811398245294	40	38	0.635886760427206	0.907164860661599
midas_g_1586	perf	reduced C	-0.620124406228872	1.27645765270627	40	40	0.636629779955337	0.907164860661599
midas_g_351	perf	reduced C	-0.526270728804078	1.06857835771925	40	40	0.63205097752531	0.907164860661599
midas_g_52	flow_2weekave	flow_2weekave	-0.273086259206113	0.562538869396372	40	40	0.63687943984804	0.907164860661599
midas_g_558	reactor	SBR2	-0.39853354183874	0.815616027109045	40	40	0.634700059543567	0.907164860661599
midas_g_433	reactor	SBR3	-0.166959989151244	0.346409530375671	40	40	0.639271943547863	0.90909451712326
Hassallia	perf	high C	0.620311275710569	1.29281941160727	40	40	0.640759032709558	0.909732435419081
Stenotrophobacter	flow_2weekave	flow_2weekave	-0.35046706963095	0.733120267684103	40	40	0.641974840194639	0.909983754062304
midas_g_4871	flow_2weekave	flow_2weekave	-0.199476715942598	0.420800886653462	40	40	0.644740909516222	0.912428169202278
JGI_0001001.H03	reactor	SBR2	0.63426391104439	1.36910334844273	40	40	0.652202359910978	0.917996212722543
JGI_0001001.H03	reactor	SBR3	0.730814883474842	1.59037495813005	40	40	0.654806677064716	0.917996212722543
Sphingopyxis	temp	temp	0.0666742530966257	0.145152663171064	40	40	0.654935292705721	0.917996212722543
Zoogloea	reactor	SBR2	-0.257735467657866	0.565216810560572	40	40	0.657265023209342	0.917996212722543
midas_g_1063	temp	temp	0.159340882986856	0.351524882083508	40	40	0.659154814843013	0.917996212722543
midas_g_11567	perf	reduced C	0.40836353153225	0.891159612379584	40	40	0.655701350363126	0.917996212722543
midas_g_1221	perf	high C	0.113445086996496	0.243112480600729	40	40	0.649865854652547	0.917996212722543
midas_g_30513	reactor	SBR3	0.3734944665953	0.822021272570579	40	40	0.658403760554288	0.917996212722543
midas_g_399	perf	high C	-0.902961262791574	1.95017604402628	40	40	0.652379011316659	0.917996212722543
midas_g_550	reactor	SBR3	0.191948034708212	0.42115330949662	40	40	0.657422841463363	0.917996212722543
Ca_Accumulibacter	perf	high C	0.331046592199443	0.742513446270495	40	40	0.664356531399234	0.919393872836855
Ferruginibacter	perf	high C	-0.178070871829211	0.39731370797279	40	40	0.662717439332592	0.919393872836855
midas_g_543	reactor	SBR3	-0.278264664347428	0.623479515012033	40	40	0.664032012481688	0.919393872836855
midas_g_843	flow_2weekave	flow_2weekave	-0.106188296630153	0.236338142094267	40	40	0.661934265947201	0.919393872836855
Trichococcus	reactor	SBR2	-0.284510194765093	0.648094700137156	40	40	0.669163655392541	0.924585744674867
Ellin6067	reactor	SBR3	-0.507378768323669	1.16749685305421	40	40	0.672264726727556	0.927407717501321
Reyranella	flow_2weekave	flow_2weekave	-0.166209733307267	0.385455209288763	40	40	0.674649118255032	0.929233691181459
Dokdonella	perf	high C	-0.414301645868182	1.01820862227338	40	40	0.691891961725568	0.93060880174282
Flavobacterium	flow_2weekave	flow_2weekave	-0.178086397264124	0.418444077849016	40	40	0.678612586554128	0.93060880174282
Flavobacterium	perf	reduced C	0.336423585853451	0.824818965508663	40	40	0.691191143101249	0.93060880174282
Hirschia	perf	reduced C	-0.154448212551015	0.369019547347424	40	40	0.683609835361801	0.93060880174282
Hydrogenophaga	temp	temp	-0.154663943414625	0.364053030277651	40	40	0.679145051490327	0.93060880174282
Pedobacter	flow_2weekave	flow_2weekave	-0.195302797810033	0.481234495018562	40	40	0.69264490723324	0.93060880174282
SH3.11	reactor	SBR2	0.253129040581912	0.599753271863596	40	40	0.681115575119487	0.93060880174282
SWB02	temp	temp	-0.109680319428077	0.266074524565201	40	40	0.688099913106231	0.93060880174282
midas_g_11567	reactor	SBR3	-0.309040195506298	0.742659214121917	40	40	0.685320608366393	0.93060880174282
midas_g_1159	reactor	SBR3	0.396796359058465	0.951857479602894	40	40	0.68479600797953	0.93060880174282
midas_g_142	reactor	SBR2	-0.183993731778421	0.433143075499303	40	40	0.679181571894892	0.93060880174282
midas_g_1586	flow_2weekave	flow_2weekave	0.271371519482968	0.64756773029655	40	40	0.683236652846317	0.93060880174282
midas_g_5170	reactor	SBR2	-0.295147808147503	0.715951170399058	40	40	0.688079149753804	0.93060880174282
midas_g_52	reactor	SBR3	0.377123700181827	0.92407628812761	40	40	0.691024946936976	0.93060880174282
midas_g_558	reactor	SBR3	-0.386292413570075	0.947434177587222	40	40	0.691298682833698	0.93060880174282
midas_g_843	reactor	SBR3	0.164322108204768	0.388230013907826	40	40	0.680262730247072	0.93060880174282
midas_g_3374	flow_2weekave	flow_2weekave	-0.258170366929713	0.638938377388177	40	40	0.693912192478433	0.930883737536152
Ca_Villigracilis	perf	high C	-0.273823560057528	0.68779998909777	40	40	0.698163285618251	0.930985927571511
Inhella	perf	high C	-0.215257228690015	0.542272268492248	40	40	0.698994523132722	0.930985927571511
midas_g_11567	perf	high C	-0.32803323282656	0.825760399676961	40	40	0.698782731476897	0.930985927571511
midas_g_1223	perf	high C	-1.11942671727198	2.82309553177363	40	38	0.699302215002345	0.930985927571511
midas_g_27211	perf	high C	-0.165900534554127	0.41475099367382	40	40	0.696814338822009	0.930985927571511
Ca_Accumulibacter	temp	temp	-0.119341345881374	0.30607355882535	40	40	0.70404645971833	0.933961867552864
Pedobacter	reactor	SBR3	0.306823477855768	0.790518504708656	40	40	0.705326446648445	0.933961867552864
midas_g_10530	reactor	SBR2	-0.161672638919192	0.414647961982557	40	40	0.704051700197126	0.933961867552864
midas_g_4871	perf	reduced C	-0.321390682975529	0.829464605638109	40	40	0.705802233242004	0.933961867552864
Ahniella	temp	temp	0.0759599942912295	0.19716892357666	40	40	0.707395123065641	0.934158188617841
Hydrogenophaga	perf	high C	-0.339398932891679	0.883167664577394	40	40	0.708083375847313	0.934158188617841
BD1.7_clade	reactor	SBR2	-0.18867657225334	0.494132160225304	40	40	0.709857671207198	0.935090706733091
Romboutsia	reactor	SBR2	0.118090773965547	0.310644497884164	40	40	0.71107366389701	0.935286080441112
Stella	reactor	SBR3	-0.205617605630121	0.543904508449841	40	40	0.712594484251	0.935881211699964
Sediminibacterium	perf	high C	0.519833018554957	1.4001079406581	40	40	0.717480307959973	0.938078731004382
midas_g_11003	perf	high C	-0.903530070007585	2.42945573797133	40	40	0.717027470360097	0.938078731004382
midas_g_611	perf	high C	-0.137103157754954	0.368566451237275	40	40	0.716966712400627	0.938078731004382
Leptospira	reactor	SBR3	0.31213875595153	0.856381706035576	40	40	0.722405413638144	0.943110495301064
Pir4_lineage	perf	high C	-0.156334318713093	0.435698627651583	40	40	0.726526989614441	0.94344215014518
SH3.11	reactor	SBR3	0.24970636801544	0.696684136893943	40	40	0.726811973484261	0.94344215014518
midas_g_108	temp	temp	0.232069661570904	0.644878952369859	40	40	0.725761584085197	0.94344215014518
midas_g_1409	perf	high C	0.209553602567912	0.585006097790325	40	40	0.726967410214608	0.94344215014518
Thermomonas	reactor	SBR2	0.22175181562765	0.622314873265486	40	40	0.728331162601436	0.943813755087068
Acidibacter	flow_2weekave	flow_2weekave	0.0655792938505096	0.216476160402931	40	40	0.767587660946768	0.945000745070269
Acidibacter	perf	reduced C	0.134064152461614	0.426708494952721	40	40	0.759261041515782	0.945000745070269
Ca_Accumulibacter	reactor	SBR2	0.167609221007969	0.574879137624219	40	40	0.776051081490436	0.945000745070269
Ca_Opimibacter	reactor	SBR2	-0.208415462428828	0.644018346325492	40	40	0.752297125201768	0.945000745070269
Haliangium	reactor	SBR2	-0.178636159656796	0.610033668791124	40	40	0.775102119065273	0.945000745070269
Haliscomenobacter	reactor	SBR3	-0.0732634599546534	0.241976153164865	40	40	0.76771279011759	0.945000745070269
Hirschia	temp	temp	0.0441676772191093	0.140951407934472	40	40	0.759873340275028	0.945000745070269
Lautropia	reactor	SBR3	-0.063368922552789	0.223574820502069	40	40	0.782106781022768	0.945000745070269
Leptospira	perf	reduced C	0.327935957893294	1.02762178760815	40	40	0.755612705667695	0.945000745070269
Lewinella	temp	temp	-0.116113877151343	0.338451327462796	40	40	0.738009582200556	0.945000745070269
Luteitalea	perf	high C	0.171201740915552	0.49677200097138	40	40	0.736872567599181	0.945000745070269
OLB12	reactor	SBR3	-0.119361465709381	0.406222724456935	40	40	0.774355854570143	0.945000745070269
OLB12	perf	reduced C	0.161807197239702	0.487450069672727	40	40	0.746168784519622	0.945000745070269
Pajaroellobacter	reactor	SBR2	0.0914707426267927	0.313717890546849	40	40	0.77604030165035	0.945000745070269
Phaeodactylibacter	perf	reduced C	0.1721806010812	0.595557322360583	40	40	0.777874407819816	0.945000745070269
Phaselicystis	perf	high C	0.122152329860783	0.383931883482845	40	40	0.756321173593843	0.945000745070269
Pirellula	reactor	SBR2	0.110164734012768	0.378627764121216	40	40	0.776496270339658	0.945000745070269
Prosthecobacter	perf	reduced C	0.267188431994266	0.860615510684533	40	40	0.762012889767147	0.945000745070269
Reyranella	perf	high C	-0.235991108987731	0.704034089004355	40	40	0.743780775173806	0.945000745070269
Rhodoferax	temp	temp	-0.14097790942458	0.453685063955663	40	40	0.761807445673633	0.945000745070269
Rubrivivax	perf	reduced C	0.181876639700332	0.539529393333861	40	40	0.742384051940347	0.945000745070269
SM1A02	reactor	SBR3	0.217924888280184	0.659332907028917	40	40	0.747214455616221	0.945000745070269
SM1A02	perf	high C	-0.229861878052502	0.733110145912755	40	40	0.759733202899785	0.945000745070269
SM1A02	perf	reduced C	-0.237367881195313	0.791171571945967	40	40	0.769754952375334	0.945000745070269
Sphingobium	perf	high C	-0.0753027051743178	0.238588564272934	40	40	0.758200182594267	0.945000745070269
Zoogloea	perf	high C	-0.207122328743471	0.73003359216295	40	40	0.781896835954608	0.945000745070269
Zoogloea	perf	reduced C	-0.272338421925387	0.787851358905702	40	40	0.736109278749718	0.945000745070269
midas_g_11003	reactor	SBR2	0.62782814570938	1.88096717514847	40	40	0.74482235209428	0.945000745070269
midas_g_11567	flow_2weekave	flow_2weekave	-0.130294224660545	0.452099767114951	40	40	0.778553077869918	0.945000745070269
midas_g_1363	reactor	SBR3	0.105591131774737	0.330216923090351	40	40	0.755139187571076	0.945000745070269
midas_g_1409	reactor	SBR2	0.132916389851328	0.452931596985647	40	40	0.774634654734577	0.945000745070269
midas_g_20	perf	high C	-0.257170650709003	0.840589689409622	40	40	0.765362061114889	0.945000745070269
midas_g_225	reactor	SBR2	0.0791469289695469	0.231606403570678	40	40	0.738993096462212	0.945000745070269
midas_g_2555	temp	temp	-0.36218504136867	1.11965421062778	40	38	0.752398744293474	0.945000745070269
midas_g_2555	flow_2weekave	flow_2weekave	-0.482033421694532	1.48710850886893	40	38	0.75191095413736	0.945000745070269
midas_g_2835	perf	high C	-0.189598986873025	0.616418138277557	40	40	0.764145878448892	0.945000745070269
midas_g_30513	temp	temp	0.128042703245848	0.376763675744088	40	40	0.740370974677649	0.945000745070269
midas_g_30513	perf	high C	-0.315483416577878	0.914002818080451	40	40	0.736478882518949	0.945000745070269
midas_g_3144	temp	temp	-0.0966171934649892	0.328890871792707	40	40	0.77440485858819	0.945000745070269
midas_g_3374	perf	high C	0.410487976355457	1.16702119368015	40	40	0.731678768401109	0.945000745070269
midas_g_3487	perf	reduced C	0.296585432479178	1.03517207290042	40	40	0.779813109739727	0.945000745070269
midas_g_4871	reactor	SBR2	-0.203538911500883	0.595070800566796	40	40	0.738765289992686	0.945000745070269
midas_g_543	reactor	SBR2	0.169858523175689	0.536733735226871	40	40	0.757572492661361	0.945000745070269
midas_g_5463	perf	high C	-0.423118865784055	1.22919515571256	40	40	0.737168097971681	0.945000745070269
midas_g_611	flow_2weekave	flow_2weekave	0.0614996752821556	0.201788323629883	40	40	0.76622775505003	0.945000745070269
midas_g_75	reactor	SBR3	-0.203876317692845	0.631615361038024	40	40	0.75291008183013	0.945000745070269
midas_g_843	reactor	SBR2	-0.115580743687802	0.334214902774963	40	40	0.7359957697257	0.945000745070269
midas_g_843	perf	reduced C	0.133268839389645	0.46585957883426	40	40	0.780139488018414	0.945000745070269
NA.	perf	high C	0.123747467240978	0.376442876099757	40	40	0.748534258941547	0.945000745070269
Aeromonas	reactor	SBR3	0.110468075218347	0.393849837833874	40	40	0.784312095865532	0.946360049556757
midas_g_59	reactor	SBR3	0.054989652787732	0.202675755430494	40	40	0.791170358970849	0.953322193202838
Halomonas	perf	reduced C	-0.157950499073701	0.587008773699102	40	40	0.792850619931817	0.954034537170703
Ellin6067	perf	reduced C	-0.373519745077618	1.40094679125785	40	40	0.794694009068373	0.95494094916858
midas_g_3487	reactor	SBR3	-0.225626629908017	0.862673832455644	40	40	0.798505958936628	0.958207150723954
Kouleothrix	perf	reduced C	-0.152545202896556	0.602178433306287	40	40	0.804691262271759	0.960367228542317
midas_g_1363	reactor	SBR2	0.0728146300802754	0.284273273295897	40	40	0.802567377309089	0.960367228542317
midas_g_729	reactor	SBR3	-0.140487695845106	0.55285812404127	40	40	0.804096730875834	0.960367228542317
NA.	temp	temp	0.0395832147353941	0.155174578131921	40	40	0.803361380946467	0.960367228542317
Sulfuritalea	reactor	SBR3	-0.101125935124996	0.412304681329119	40	40	0.810763147823438	0.961165856266708
Turneriella	perf	high C	-0.101445138353429	0.416184863468567	40	40	0.811910576305843	0.961165856266708
midas_g_1166	reactor	SBR3	-0.0797030952164955	0.323800527327412	40	40	0.810099821769168	0.961165856266708
midas_g_27211	reactor	SBR2	0.078069342370842	0.321114310817657	40	40	0.81238644316798	0.961165856266708
midas_g_3838	perf	high C	0.152697278621856	0.63031995338755	40	40	0.813040981157112	0.961165856266708
midas_g_3907	perf	reduced C	0.272525043375664	1.08837146550713	40	40	0.806895465553921	0.961165856266708
midas_g_56	flow_2weekave	flow_2weekave	-0.145031243346964	0.593019233024717	40	40	0.811295961256312	0.961165856266708
midas_g_385	temp	temp	-0.0609012770656119	0.255128358331201	40	40	0.815720536453604	0.963033948697246
Acidibacter	perf	high C	0.0908493510195953	0.395393790790003	40	40	0.822487748205146	0.965943606271824
Aquabacterium	perf	reduced C	0.423956718073885	1.94981152894219	40	40	0.831850154879092	0.965943606271824
CL500.3	reactor	SBR3	-0.147335636545443	0.685769551798367	40	40	0.833817727477049	0.965943606271824
Ca_Phosphoribacter	perf	high C	0.199042238804834	0.863591130583355	40	40	0.821947616034701	0.965943606271824
Flavobacterium	perf	high C	0.174141625433048	0.764288270202106	40	40	0.823944154812997	0.965943606271824
Haliangium	temp	temp	-0.0694472747056646	0.32479031467695	40	40	0.834597673649375	0.965943606271824
Rhodobacter	perf	high C	0.0799670100913283	0.374282400743583	40	40	0.834725239666405	0.965943606271824
SWB02	flow_2weekave	flow_2weekave	-0.0772741504343163	0.353396330508426	40	40	0.830917779018269	0.965943606271824
midas_g_1096	flow_2weekave	flow_2weekave	-0.123083276165208	0.528214011622712	40	40	0.820026720577927	0.965943606271824
midas_g_1096	perf	reduced C	0.233944655236463	1.04119273684889	40	40	0.826340406020955	0.965943606271824
midas_g_1363	perf	high C	-0.0792530366821302	0.367167138313349	40	40	0.833055005149245	0.965943606271824
midas_g_2243	perf	high C	-0.212143114135324	0.959653774596879	40	40	0.829093906050048	0.965943606271824
midas_g_30513	reactor	SBR2	-0.161740060649006	0.707652035775767	40	40	0.823405349346329	0.965943606271824
midas_g_3907	perf	high C	-0.224972158701061	1.00849953686114	40	40	0.827564643975828	0.965943606271824
midas_g_729	perf	high C	-0.137920038639487	0.61472117600096	40	40	0.826588672132617	0.965943606271824
Phaeodactylibacter	reactor	SBR2	-0.0893462447499384	0.427262079890545	40	40	0.838181833913207	0.968663966369353
Ca_Accumulibacter	reactor	SBR3	-0.137648799356219	0.667789897284884	40	40	0.840458003816792	0.970014771203571
CL500.3	perf	reduced C	-0.165390928638517	0.822894426328397	40	40	0.844376977092668	0.970701091775823
Nitrosomonas	perf	reduced C	0.0793374815564233	0.391577306557995	40	40	0.843138679437566	0.970701091775823
midas_g_59	perf	high C	0.0453669879514229	0.225354522810297	40	40	0.844127448649098	0.970701091775823
Dokdonella	perf	reduced C	-0.213272915337961	1.09884949859749	40	40	0.849645186929154	0.970971484786656
Novosphingobium	reactor	SBR2	-0.05855098788138	0.315027384794197	40	40	0.855937539790366	0.970971484786656
Pedobacter	temp	temp	0.0700029613811149	0.362324756689531	40	40	0.850319566398178	0.970971484786656
Rhizobacter	flow_2weekave	flow_2weekave	0.0641668823799545	0.348373488940694	40	40	0.857216107709746	0.970971484786656
Sediminibacterium	perf	reduced C	-0.270376728159852	1.51099477545128	40	40	0.86123840602652	0.970971484786656
Sulfuritalea	flow_2weekave	flow_2weekave	-0.0481102934794882	0.250993789432334	40	40	0.851485899402001	0.970971484786656
midas_g_1040	temp	temp	-0.101377929316456	0.555021207177602	40	40	0.858390838617209	0.970971484786656
midas_g_10530	perf	high C	-0.101629070790188	0.535558984646888	40	40	0.852951494905722	0.970971484786656
midas_g_1063	perf	reduced C	0.17102229412639	0.920313991670937	40	40	0.855960211655539	0.970971484786656
midas_g_11003	perf	reduced C	-0.499485438083775	2.62186565811444	40	40	0.852381715273153	0.970971484786656
midas_g_273	perf	reduced C	-0.0461520511315274	0.240438156178331	40	40	0.851279053384004	0.970971484786656
midas_g_5170	perf	high C	-0.167588386726436	0.924721973894087	40	40	0.859482334555063	0.970971484786656
midas_g_558	perf	high C	-0.188538054075649	1.0534490251724	40	40	0.861213407430829	0.970971484786656
midas_g_81	perf	high C	-0.0731318793057815	0.387929443343744	40	40	0.853903148702046	0.970971484786656
midas_g_945	perf	high C	-0.347412375830209	1.91610479418763	40	40	0.859420525166638	0.970971484786656
OLB12	reactor	SBR2	-0.0614485774588281	0.349704256486436	40	40	0.863710134642412	0.972506526923847
Ahniella	flow_2weekave	flow_2weekave	-0.0445567658646222	0.26187690909587	40	40	0.867985886461458	0.97556602680166
midas_g_543	temp	temp	0.048372177270271	0.285764421999074	40	40	0.868654681398738	0.97556602680166
Arenimonas	flow_2weekave	flow_2weekave	0.140949683490098	0.842276521870234	40	40	0.87013637572392	0.975978828596868
